code,name,province,city,area,town
1.10101E+11,东华门街道,11,1,1,1000
1.10101E+11,景山街道,11,1,1,2000
1.10101E+11,交道口街道,11,1,1,3000
1.10101E+11,安定门街道,11,1,1,4000
1.10101E+11,北新桥街道,11,1,1,5000
1.10101E+11,东四街道,11,1,1,6000
1.10101E+11,朝阳门街道,11,1,1,7000
1.10101E+11,建国门街道,11,1,1,8000
1.10101E+11,东直门街道,11,1,1,9000
1.10101E+11,和平里街道,11,1,1,10000
1.10101E+11,前门街道,11,1,1,11000
1.10101E+11,崇文门外街道,11,1,1,12000
1.10101E+11,东花市街道,11,1,1,13000
1.10101E+11,龙潭街道,11,1,1,14000
1.10101E+11,体育馆路街道,11,1,1,15000
1.10101E+11,天坛街道,11,1,1,16000
1.10101E+11,永定门外街道,11,1,1,17000
1.10102E+11,西长安街街道,11,1,2,1000
1.10102E+11,新街口街道,11,1,2,3000
1.10102E+11,月坛街道,11,1,2,7000
1.10102E+11,展览路街道,11,1,2,9000
1.10102E+11,德胜街道,11,1,2,10000
1.10102E+11,金融街街道,11,1,2,11000
1.10102E+11,什刹海街道,11,1,2,12000
1.10102E+11,大栅栏街道,11,1,2,13000
1.10102E+11,天桥街道,11,1,2,14000
1.10102E+11,椿树街道,11,1,2,15000
1.10102E+11,陶然亭街道,11,1,2,16000
1.10102E+11,广安门内街道,11,1,2,17000
1.10102E+11,牛街街道,11,1,2,18000
1.10102E+11,白纸坊街道,11,1,2,19000
1.10102E+11,广安门外街道,11,1,2,20000
1.10105E+11,建外街道,11,1,5,1000
1.10105E+11,朝外街道,11,1,5,2000
1.10105E+11,呼家楼街道,11,1,5,3000
1.10105E+11,三里屯街道,11,1,5,4000
1.10105E+11,左家庄街道,11,1,5,5000
1.10105E+11,香河园街道,11,1,5,6000
1.10105E+11,和平街街道,11,1,5,7000
1.10105E+11,安贞街道,11,1,5,8000
1.10105E+11,亚运村街道,11,1,5,9000
1.10105E+11,小关街道,11,1,5,10000
1.10105E+11,酒仙桥街道,11,1,5,11000
1.10105E+11,麦子店街道,11,1,5,12000
1.10105E+11,团结湖街道,11,1,5,13000
1.10105E+11,六里屯街道,11,1,5,14000
1.10105E+11,八里庄街道,11,1,5,15000
1.10105E+11,双井街道,11,1,5,16000
1.10105E+11,劲松街道,11,1,5,17000
1.10105E+11,潘家园街道,11,1,5,18000
1.10105E+11,垡头街道,11,1,5,19000
1.10105E+11,南磨房地区,11,1,5,21000
1.10105E+11,高碑店地区,11,1,5,22000
1.10105E+11,将台地区,11,1,5,23000
1.10105E+11,太阳宫地区,11,1,5,24000
1.10105E+11,大屯街道,11,1,5,25000
1.10105E+11,望京街道,11,1,5,26000
1.10105E+11,小红门地区,11,1,5,27000
1.10105E+11,十八里店地区,11,1,5,28000
1.10105E+11,平房地区,11,1,5,29000
1.10105E+11,东风地区,11,1,5,30000
1.10105E+11,奥运村街道,11,1,5,31000
1.10105E+11,来广营地区,11,1,5,32000
1.10105E+11,常营地区,11,1,5,33000
1.10105E+11,三间房地区,11,1,5,34000
1.10105E+11,管庄地区,11,1,5,35000
1.10105E+11,金盏地区,11,1,5,36000
1.10105E+11,孙河地区,11,1,5,37000
1.10105E+11,崔各庄地区,11,1,5,38000
1.10105E+11,东坝地区,11,1,5,39000
1.10105E+11,黑庄户地区,11,1,5,40000
1.10105E+11,豆各庄地区,11,1,5,41000
1.10105E+11,王四营地区,11,1,5,42000
1.10105E+11,东湖街道,11,1,5,43000
1.10105E+11,首都机场街道,11,1,5,400000
1.10106E+11,右安门街道,11,1,6,1000
1.10106E+11,太平桥街道,11,1,6,2000
1.10106E+11,西罗园街道,11,1,6,3000
1.10106E+11,大红门街道,11,1,6,4000
1.10106E+11,南苑街道,11,1,6,5000
1.10106E+11,东高地街道,11,1,6,6000
1.10106E+11,东铁匠营街道,11,1,6,7000
1.10106E+11,卢沟桥街道,11,1,6,8000
1.10106E+11,丰台街道,11,1,6,9000
1.10106E+11,新村街道,11,1,6,10000
1.10106E+11,长辛店街道,11,1,6,11000
1.10106E+11,云岗街道,11,1,6,12000
1.10106E+11,方庄地区,11,1,6,13000
1.10106E+11,宛平城地区,11,1,6,14000
1.10106E+11,马家堡街道,11,1,6,15000
1.10106E+11,和义街道,11,1,6,16000
1.10106E+11,卢沟桥地区,11,1,6,17000
1.10106E+11,花乡地区,11,1,6,18000
1.10106E+11,南苑地区,11,1,6,19000
1.10106E+11,长辛店镇,11,1,6,100000
1.10106E+11,王佐镇,11,1,6,101000
1.10107E+11,八宝山街道,11,1,7,1000
1.10107E+11,老山街道,11,1,7,2000
1.10107E+11,八角街道,11,1,7,3000
1.10107E+11,古城街道,11,1,7,4000
1.10107E+11,苹果园街道,11,1,7,5000
1.10107E+11,金顶街街道,11,1,7,6000
1.10107E+11,广宁街道,11,1,7,9000
1.10107E+11,五里坨街道,11,1,7,10000
1.10107E+11,鲁谷街道,11,1,7,11000
1.10108E+11,万寿路街道,11,1,8,1000
1.10108E+11,永定路街道,11,1,8,2000
1.10108E+11,羊坊店街道,11,1,8,3000
1.10108E+11,甘家口街道,11,1,8,4000
1.10108E+11,八里庄街道,11,1,8,5000
1.10108E+11,紫竹院街道,11,1,8,6000
1.10108E+11,北下关街道,11,1,8,7000
1.10108E+11,北太平庄街道,11,1,8,8000
1.10108E+11,学院路街道,11,1,8,10000
1.10108E+11,中关村街道,11,1,8,11000
1.10108E+11,海淀街道,11,1,8,12000
1.10108E+11,青龙桥街道,11,1,8,13000
1.10108E+11,清华园街道,11,1,8,14000
1.10108E+11,燕园街道,11,1,8,15000
1.10108E+11,香山街道,11,1,8,16000
1.10108E+11,清河街道,11,1,8,17000
1.10108E+11,花园路街道,11,1,8,18000
1.10108E+11,西三旗街道,11,1,8,19000
1.10108E+11,马连洼街道,11,1,8,20000
1.10108E+11,田村路街道,11,1,8,21000
1.10108E+11,上地街道,11,1,8,22000
1.10108E+11,万柳地区,11,1,8,23000
1.10108E+11,东升地区,11,1,8,24000
1.10108E+11,曙光街道,11,1,8,25000
1.10108E+11,温泉地区,11,1,8,26000
1.10108E+11,四季青地区,11,1,8,27000
1.10108E+11,西北旺地区,11,1,8,28000
1.10108E+11,苏家坨地区,11,1,8,29000
1.10108E+11,上庄地区,11,1,8,30000
1.10109E+11,大峪街道,11,1,9,1000
1.10109E+11,城子街道,11,1,9,2000
1.10109E+11,东辛房街道,11,1,9,3000
1.10109E+11,大台街道,11,1,9,4000
1.10109E+11,王平地区,11,1,9,5000
1.10109E+11,永定地区,11,1,9,6000
1.10109E+11,龙泉地区,11,1,9,7000
1.10109E+11,潭柘寺镇,11,1,9,101000
1.10109E+11,军庄镇,11,1,9,104000
1.10109E+11,雁翅镇,11,1,9,105000
1.10109E+11,斋堂镇,11,1,9,106000
1.10109E+11,清水镇,11,1,9,107000
1.10109E+11,妙峰山镇,11,1,9,108000
1.10111E+11,城关街道,11,1,11,1000
1.10111E+11,新镇街道,11,1,11,2000
1.10111E+11,向阳街道,11,1,11,4000
1.10111E+11,东风街道,11,1,11,5000
1.10111E+11,迎风街道,11,1,11,6000
1.10111E+11,星城街道,11,1,11,7000
1.10111E+11,良乡地区,11,1,11,8000
1.10111E+11,周口店地区,11,1,11,9000
1.10111E+11,琉璃河地区,11,1,11,10000
1.10111E+11,拱辰街道,11,1,11,11000
1.10111E+11,西潞街道,11,1,11,12000
1.10111E+11,阎村镇,11,1,11,101000
1.10111E+11,窦店镇,11,1,11,103000
1.10111E+11,石楼镇,11,1,11,104000
1.10111E+11,长阳镇,11,1,11,105000
1.10111E+11,河北镇,11,1,11,107000
1.10111E+11,长沟镇,11,1,11,108000
1.10111E+11,大石窝镇,11,1,11,109000
1.10111E+11,张坊镇,11,1,11,110000
1.10111E+11,十渡镇,11,1,11,111000
1.10111E+11,青龙湖镇,11,1,11,112000
1.10111E+11,韩村河镇,11,1,11,115000
1.10111E+11,霞云岭乡,11,1,11,208000
1.10111E+11,南窖乡,11,1,11,209000
1.10111E+11,佛子庄乡,11,1,11,210000
1.10111E+11,大安山乡,11,1,11,211000
1.10111E+11,史家营乡,11,1,11,212000
1.10111E+11,蒲洼乡,11,1,11,213000
1.10112E+11,中仓街道,11,1,12,1000
1.10112E+11,新华街道,11,1,12,2000
1.10112E+11,北苑街道,11,1,12,3000
1.10112E+11,玉桥街道,11,1,12,4000
1.10112E+11,潞源街道,11,1,12,7000
1.10112E+11,通运街道,11,1,12,8000
1.10112E+11,宋庄镇,11,1,12,104000
1.10112E+11,张家湾镇,11,1,12,105000
1.10112E+11,漷县镇,11,1,12,106000
1.10112E+11,马驹桥镇,11,1,12,109000
1.10112E+11,西集镇,11,1,12,110000
1.10112E+11,台湖镇,11,1,12,114000
1.10112E+11,永乐店镇,11,1,12,117000
1.10112E+11,潞城镇,11,1,12,119000
1.10112E+11,永顺镇,11,1,12,120000
1.10112E+11,梨园镇,11,1,12,121000
1.10112E+11,于家务回族乡,11,1,12,209000
1.10113E+11,胜利街道,11,1,13,1000
1.10113E+11,光明街道,11,1,13,2000
1.10113E+11,仁和地区,11,1,13,3000
1.10113E+11,后沙峪地区,11,1,13,4000
1.10113E+11,天竺地区,11,1,13,5000
1.10113E+11,杨镇地区,11,1,13,6000
1.10113E+11,牛栏山地区,11,1,13,7000
1.10113E+11,南法信地区,11,1,13,8000
1.10113E+11,马坡地区,11,1,13,9000
1.10113E+11,石园街道,11,1,13,10000
1.10113E+11,空港街道,11,1,13,11000
1.10113E+11,双丰街道,11,1,13,12000
1.10113E+11,旺泉街道,11,1,13,13000
1.10113E+11,高丽营镇,11,1,13,101000
1.10113E+11,李桥镇,11,1,13,104000
1.10113E+11,李遂镇,11,1,13,105000
1.10113E+11,南彩镇,11,1,13,106000
1.10113E+11,北务镇,11,1,13,108000
1.10113E+11,大孙各庄镇,11,1,13,109000
1.10113E+11,张镇,11,1,13,110000
1.10113E+11,龙湾屯镇,11,1,13,111000
1.10113E+11,木林镇,11,1,13,112000
1.10113E+11,北小营镇,11,1,13,113000
1.10113E+11,北石槽镇,11,1,13,115000
1.10113E+11,赵全营镇,11,1,13,116000
1.10114E+11,城北街道,11,1,14,1000
1.10114E+11,南口地区,11,1,14,2000
1.10114E+11,马池口地区,11,1,14,3000
1.10114E+11,沙河地区,11,1,14,4000
1.10114E+11,城南街道,11,1,14,5000
1.10114E+11,东小口地区,11,1,14,7000
1.10114E+11,天通苑北街道,11,1,14,8000
1.10114E+11,天通苑南街道,11,1,14,9000
1.10114E+11,霍营街道,11,1,14,10000
1.10114E+11,回龙观街道,11,1,14,11000
1.10114E+11,龙泽园街道,11,1,14,12000
1.10114E+11,史各庄街道,11,1,14,13000
1.10114E+11,阳坊镇,11,1,14,104000
1.10114E+11,小汤山镇,11,1,14,110000
1.10114E+11,南邵镇,11,1,14,111000
1.10114E+11,崔村镇,11,1,14,112000
1.10114E+11,百善镇,11,1,14,113000
1.10114E+11,北七家镇,11,1,14,115000
1.10114E+11,兴寿镇,11,1,14,116000
1.10114E+11,流村镇,11,1,14,118000
1.10114E+11,十三陵镇,11,1,14,119000
1.10114E+11,延寿镇,11,1,14,120000
1.10115E+11,兴丰街道,11,1,15,1000
1.10115E+11,林校路街道,11,1,15,2000
1.10115E+11,清源街道,11,1,15,3000
1.10115E+11,亦庄地区,11,1,15,4000
1.10115E+11,黄村地区,11,1,15,5000
1.10115E+11,旧宫地区,11,1,15,6000
1.10115E+11,西红门地区,11,1,15,7000
1.10115E+11,瀛海地区,11,1,15,8000
1.10115E+11,观音寺街道,11,1,15,9000
1.10115E+11,天宫院街道,11,1,15,10000
1.10115E+11,高米店街道,11,1,15,11000
1.10115E+11,荣华街道,11,1,15,12000
1.10115E+11,博兴街道,11,1,15,13000
1.10115E+11,青云店镇,11,1,15,103000
1.10115E+11,采育镇,11,1,15,104000
1.10115E+11,安定镇,11,1,15,105000
1.10115E+11,礼贤镇,11,1,15,106000
1.10115E+11,榆垡镇,11,1,15,107000
1.10115E+11,庞各庄镇,11,1,15,108000
1.10115E+11,北臧村镇,11,1,15,109000
1.10115E+11,魏善庄镇,11,1,15,110000
1.10115E+11,长子营镇,11,1,15,111000
1.10115E+11,北京经济技术开发区,11,1,15,403000
1.10115E+11,中关村国家自主创新示范区大兴生物医药产业基地,11,1,15,404000
1.10115E+11,国家新媒体产业基地,11,1,15,405000
1.10115E+11,大兴国际机场,11,1,15,406000
1.10116E+11,泉河街道,11,1,16,1000
1.10116E+11,龙山街道,11,1,16,2000
1.10116E+11,怀柔地区,11,1,16,3000
1.10116E+11,雁栖地区,11,1,16,4000
1.10116E+11,庙城地区,11,1,16,5000
1.10116E+11,北房镇,11,1,16,102000
1.10116E+11,杨宋镇,11,1,16,103000
1.10116E+11,桥梓镇,11,1,16,105000
1.10116E+11,怀北镇,11,1,16,106000
1.10116E+11,汤河口镇,11,1,16,107000
1.10116E+11,渤海镇,11,1,16,108000
1.10116E+11,九渡河镇,11,1,16,109000
1.10116E+11,琉璃庙镇,11,1,16,110000
1.10116E+11,宝山镇,11,1,16,111000
1.10116E+11,长哨营满族乡,11,1,16,211000
1.10116E+11,喇叭沟门满族乡,11,1,16,213000
1.10116E+11,北京雁栖经济开发区,11,1,16,400000
1.10117E+11,滨河街道,11,1,17,1000
1.10117E+11,兴谷街道,11,1,17,2000
1.10117E+11,渔阳地区,11,1,17,3000
1.10117E+11,峪口地区,11,1,17,4000
1.10117E+11,马坊地区,11,1,17,5000
1.10117E+11,金海湖地区,11,1,17,6000
1.10117E+11,东高村镇,11,1,17,101000
1.10117E+11,山东庄镇,11,1,17,102000
1.10117E+11,南独乐河镇,11,1,17,104000
1.10117E+11,大华山镇,11,1,17,105000
1.10117E+11,夏各庄镇,11,1,17,106000
1.10117E+11,马昌营镇,11,1,17,108000
1.10117E+11,王辛庄镇,11,1,17,110000
1.10117E+11,大兴庄镇,11,1,17,111000
1.10117E+11,刘家店镇,11,1,17,112000
1.10117E+11,镇罗营镇,11,1,17,114000
1.10117E+11,黄松峪乡,11,1,17,213000
1.10117E+11,熊儿寨乡,11,1,17,214000
1.10118E+11,鼓楼街道,11,1,18,1000
1.10118E+11,果园街道,11,1,18,2000
1.10118E+11,檀营地区,11,1,18,3000
1.10118E+11,密云镇,11,1,18,100000
1.10118E+11,溪翁庄镇,11,1,18,101000
1.10118E+11,西田各庄镇,11,1,18,102000
1.10118E+11,十里堡镇,11,1,18,103000
1.10118E+11,河南寨镇,11,1,18,104000
1.10118E+11,巨各庄镇,11,1,18,105000
1.10118E+11,穆家峪镇,11,1,18,106000
1.10118E+11,太师屯镇,11,1,18,107000
1.10118E+11,高岭镇,11,1,18,108000
1.10118E+11,不老屯镇,11,1,18,109000
1.10118E+11,冯家峪镇,11,1,18,110000
1.10118E+11,古北口镇,11,1,18,111000
1.10118E+11,大城子镇,11,1,18,112000
1.10118E+11,东邵渠镇,11,1,18,113000
1.10118E+11,北庄镇,11,1,18,114000
1.10118E+11,新城子镇,11,1,18,115000
1.10118E+11,石城镇,11,1,18,116000
1.10118E+11,北京密云经济开发区,11,1,18,400000
1.10119E+11,百泉街道,11,1,19,1000
1.10119E+11,香水园街道,11,1,19,2000
1.10119E+11,儒林街道,11,1,19,3000
1.10119E+11,延庆镇,11,1,19,100000
1.10119E+11,康庄镇,11,1,19,101000
1.10119E+11,八达岭镇,11,1,19,102000
1.10119E+11,永宁镇,11,1,19,103000
1.10119E+11,旧县镇,11,1,19,104000
1.10119E+11,张山营镇,11,1,19,105000
1.10119E+11,四海镇,11,1,19,106000
1.10119E+11,千家店镇,11,1,19,107000
1.10119E+11,沈家营镇,11,1,19,108000
1.10119E+11,大榆树镇,11,1,19,109000
1.10119E+11,井庄镇,11,1,19,110000
1.10119E+11,大庄科乡,11,1,19,200000
1.10119E+11,刘斌堡乡,11,1,19,201000
1.10119E+11,香营乡,11,1,19,202000
1.10119E+11,珍珠泉乡,11,1,19,203000
1.20101E+11,劝业场街道,12,1,1,1000
1.20101E+11,小白楼街道,12,1,1,2000
1.20101E+11,五大道街道,12,1,1,3000
1.20101E+11,新兴街道,12,1,1,4000
1.20101E+11,南营门街道,12,1,1,5000
1.20101E+11,南市街道,12,1,1,6000
1.20102E+11,大王庄街道,12,1,2,1000
1.20102E+11,大直沽街道,12,1,2,2000
1.20102E+11,中山门街道,12,1,2,3000
1.20102E+11,富民路街道,12,1,2,4000
1.20102E+11,二号桥街道,12,1,2,5000
1.20102E+11,春华街道,12,1,2,6000
1.20102E+11,唐家口街道,12,1,2,7000
1.20102E+11,向阳楼街道,12,1,2,8000
1.20102E+11,常州道街道,12,1,2,9000
1.20102E+11,上杭路街道,12,1,2,10000
1.20102E+11,东新街道,12,1,2,11000
1.20102E+11,鲁山道街道,12,1,2,12000
1.20102E+11,天津铁厂街道,12,1,2,13000
1.20103E+11,大营门街道,12,1,3,1000
1.20103E+11,下瓦房街道,12,1,3,2000
1.20103E+11,桃园街道,12,1,3,3000
1.20103E+11,挂甲寺街道,12,1,3,4000
1.20103E+11,马场街道,12,1,3,5000
1.20103E+11,越秀路街道,12,1,3,6000
1.20103E+11,友谊路街道,12,1,3,7000
1.20103E+11,天塔街道,12,1,3,8000
1.20103E+11,尖山街道,12,1,3,9000
1.20103E+11,陈塘庄街道,12,1,3,10000
1.20103E+11,柳林街道,12,1,3,11000
1.20103E+11,东海街道,12,1,3,12000
1.20103E+11,梅江街道,12,1,3,13000
1.20103E+11,太湖路街道,12,1,3,14000
1.20104E+11,长虹街道,12,1,4,1000
1.20104E+11,鼓楼街道,12,1,4,2000
1.20104E+11,兴南街道,12,1,4,3000
1.20104E+11,广开街道,12,1,4,4000
1.20104E+11,万兴街道,12,1,4,5000
1.20104E+11,学府街道,12,1,4,6000
1.20104E+11,向阳路街道,12,1,4,7000
1.20104E+11,嘉陵道街道,12,1,4,8000
1.20104E+11,王顶堤街道,12,1,4,9000
1.20104E+11,水上公园街道,12,1,4,10000
1.20104E+11,体育中心街道,12,1,4,11000
1.20104E+11,华苑街道,12,1,4,12000
1.20105E+11,光复道街道,12,1,5,1000
1.20105E+11,望海楼街道,12,1,5,2000
1.20105E+11,鸿顺里街道,12,1,5,3000
1.20105E+11,新开河街道,12,1,5,4000
1.20105E+11,铁东路街道,12,1,5,5000
1.20105E+11,建昌道街道,12,1,5,6000
1.20105E+11,宁园街道,12,1,5,7000
1.20105E+11,王串场街道,12,1,5,8000
1.20105E+11,江都路街道,12,1,5,9000
1.20105E+11,月牙河街道,12,1,5,10000
1.20106E+11,西于庄街道,12,1,6,1000
1.20106E+11,双环村街道,12,1,6,2000
1.20106E+11,咸阳北路街道,12,1,6,3000
1.20106E+11,丁字沽街道,12,1,6,4000
1.20106E+11,西沽街道,12,1,6,5000
1.20106E+11,三条石街道,12,1,6,6000
1.20106E+11,邵公庄街道,12,1,6,8000
1.20106E+11,芥园街道,12,1,6,9000
1.20106E+11,铃铛阁街道,12,1,6,10000
1.20106E+11,和苑街道,12,1,6,12000
1.2011E+11,张贵庄街道,12,1,10,1000
1.2011E+11,丰年村街道,12,1,10,2000
1.2011E+11,万新街道,12,1,10,3000
1.2011E+11,无瑕街道,12,1,10,4000
1.2011E+11,新立街道,12,1,10,5000
1.2011E+11,华明街道,12,1,10,6000
1.2011E+11,金钟街道,12,1,10,7000
1.2011E+11,军粮城街道,12,1,10,8000
1.2011E+11,金桥街道,12,1,10,9000
1.2011E+11,华新街道,12,1,10,10000
1.2011E+11,东丽湖街道,12,1,10,11000
1.2011E+11,天津经济技术开发区西区,12,1,10,400000
1.2011E+11,天津航空物流区,12,1,10,401000
1.2011E+11,天津空港经济区,12,1,10,402000
1.2011E+11,东丽区经济技术开发区,12,1,10,403000
1.2011E+11,综合保税区,12,1,10,405000
1.2011E+11,航空新城,12,1,10,406000
1.2011E+11,服务滨海新区建设管理委员会,12,1,10,407000
1.20111E+11,西营门街道,12,1,11,1000
1.20111E+11,李七庄街道,12,1,11,2000
1.20111E+11,赤龙南街道,12,1,11,3000
1.20111E+11,中北镇,12,1,11,100000
1.20111E+11,杨柳青镇,12,1,11,101000
1.20111E+11,辛口镇,12,1,11,102000
1.20111E+11,张家窝镇,12,1,11,103000
1.20111E+11,精武镇,12,1,11,104000
1.20111E+11,大寺镇,12,1,11,105000
1.20111E+11,王稳庄镇,12,1,11,106000
1.20111E+11,天津经济技术开发区微电子小区,12,1,11,400000
1.20111E+11,新技术产业园区,12,1,11,401000
1.20111E+11,西青区开发区,12,1,11,450000
1.20112E+11,双新街道,12,1,12,1000
1.20112E+11,双林街道,12,1,12,2000
1.20112E+11,咸水沽镇,12,1,12,100000
1.20112E+11,葛沽镇,12,1,12,101000
1.20112E+11,小站镇,12,1,12,102000
1.20112E+11,双港镇,12,1,12,103000
1.20112E+11,辛庄镇,12,1,12,104000
1.20112E+11,双桥河镇,12,1,12,106000
1.20112E+11,八里台镇,12,1,12,107000
1.20112E+11,北闸口镇,12,1,12,108000
1.20112E+11,铁路十八局,12,1,12,401000
1.20112E+11,长青办事处,12,1,12,403000
1.20112E+11,津南开发区东区,12,1,12,404000
1.20112E+11,津南开发区西区,12,1,12,405000
1.20112E+11,海河教育园区,12,1,12,407000
1.20113E+11,津南国家农业园区,12,1,12,501000
1.20113E+11,果园新村街道,12,1,13,1000
1.20113E+11,集贤里街道,12,1,13,2000
1.20113E+11,普东街道,12,1,13,3000
1.20113E+11,瑞景街道,12,1,13,4000
1.20113E+11,佳荣里街道,12,1,13,5000
1.20113E+11,青源街道,12,1,13,6000
1.20113E+11,广源街道,12,1,13,7000
1.20113E+11,天穆镇,12,1,13,100000
1.20113E+11,北仓镇,12,1,13,101000
1.20113E+11,双街镇,12,1,13,102000
1.20113E+11,双口镇,12,1,13,103000
1.20113E+11,青光镇,12,1,13,104000
1.20113E+11,宜兴埠镇,12,1,13,106000
1.20113E+11,小淀镇,12,1,13,107000
1.20113E+11,大张庄镇,12,1,13,108000
1.20113E+11,西堤头镇,12,1,13,111000
1.20113E+11,科技园区北区,12,1,13,400000
1.20113E+11,科技园区南区,12,1,13,401000
1.20113E+11,天津医药医疗器械工业园,12,1,13,402000
1.20113E+11,天津陆路港物流装备产业园,12,1,13,403000
1.20113E+11,天津风电产业园,12,1,13,404000
1.20114E+11,红旗农场,12,1,13,500000
1.20114E+11,曙光农场,12,1,13,501000
1.20114E+11,杨村街道,12,1,14,1000
1.20114E+11,下朱庄街道,12,1,14,2000
1.20114E+11,东蒲洼街道,12,1,14,3000
1.20114E+11,黄庄街道,12,1,14,4000
1.20114E+11,徐官屯街道,12,1,14,5000
1.20114E+11,运河西街道,12,1,14,6000
1.20114E+11,梅厂镇,12,1,14,101000
1.20114E+11,大碱厂镇,12,1,14,102000
1.20114E+11,崔黄口镇,12,1,14,103000
1.20114E+11,大良镇,12,1,14,104000
1.20114E+11,下伍旗镇,12,1,14,105000
1.20114E+11,南蔡村镇,12,1,14,106000
1.20114E+11,大孟庄镇,12,1,14,107000
1.20114E+11,泗村店镇,12,1,14,108000
1.20114E+11,河西务镇,12,1,14,109000
1.20114E+11,城关镇,12,1,14,110000
1.20114E+11,东马圈镇,12,1,14,111000
1.20114E+11,黄花店镇,12,1,14,112000
1.20114E+11,石各庄镇,12,1,14,113000
1.20114E+11,王庆坨镇,12,1,14,114000
1.20114E+11,汊沽港镇,12,1,14,115000
1.20114E+11,河北屯镇,12,1,14,116000
1.20114E+11,上马台镇,12,1,14,117000
1.20114E+11,大王古庄镇,12,1,14,118000
1.20114E+11,陈咀镇,12,1,14,119000
1.20114E+11,豆张庄镇,12,1,14,120000
1.20114E+11,曹子里镇,12,1,14,121000
1.20114E+11,大黄堡镇,12,1,14,122000
1.20114E+11,高村镇,12,1,14,123000
1.20114E+11,白古屯镇,12,1,14,124000
1.20114E+11,天津经济技术开发区逸仙科学工业园,12,1,14,400000
1.20114E+11,武清经济技术开发区,12,1,14,401000
1.20114E+11,天津京滨工业园,12,1,14,403000
1.20114E+11,天津京津电子商务产业园,12,1,14,404000
1.20114E+11,天津武清汽车产业园,12,1,14,405000
1.20114E+11,天津京津科技谷,12,1,14,406000
1.20114E+11,京津高村科技创新园,12,1,14,407000
1.20115E+11,武清农场,12,1,14,500000
1.20115E+11,海滨街道,12,1,15,1000
1.20115E+11,宝平街道,12,1,15,2000
1.20115E+11,钰华街道,12,1,15,3000
1.20115E+11,周良街道,12,1,15,6000
1.20115E+11,潮阳街道,12,1,15,7000
1.20115E+11,朝霞街道,12,1,15,8000
1.20115E+11,大口屯镇,12,1,15,101000
1.20115E+11,王卜庄镇,12,1,15,103000
1.20115E+11,方家庄镇,12,1,15,104000
1.20115E+11,林亭口镇,12,1,15,105000
1.20115E+11,八门城镇,12,1,15,106000
1.20115E+11,大钟庄镇,12,1,15,107000
1.20115E+11,新安镇,12,1,15,108000
1.20115E+11,霍各庄镇,12,1,15,111000
1.20115E+11,新开口镇,12,1,15,113000
1.20115E+11,大唐庄镇,12,1,15,115000
1.20115E+11,牛道口镇,12,1,15,119000
1.20115E+11,史各庄镇,12,1,15,120000
1.20115E+11,郝各庄镇,12,1,15,121000
1.20115E+11,牛家牌镇,12,1,15,123000
1.20115E+11,尔王庄镇,12,1,15,124000
1.20115E+11,黄庄镇,12,1,15,125000
1.20115E+11,口东镇,12,1,15,126000
1.20115E+11,大白庄镇,12,1,15,127000
1.20115E+11,宝坻经济开发区,12,1,15,456000
1.20115E+11,京津中关村科技城,12,1,15,457000
1.20116E+11,里自沽农场,12,1,15,500000
1.20116E+11,黄庄农场,12,1,15,501000
1.20116E+11,大钟农场,12,1,15,502000
1.20116E+11,塘沽街道,12,1,16,1000
1.20116E+11,杭州道街道,12,1,16,5000
1.20116E+11,新河街道,12,1,16,6000
1.20116E+11,大沽街道,12,1,16,7000
1.20116E+11,新北街道,12,1,16,8000
1.20116E+11,北塘街道,12,1,16,9000
1.20116E+11,胡家园街道,12,1,16,11000
1.20116E+11,新港街道,12,1,16,12000
1.20116E+11,新村街道,12,1,16,13000
1.20116E+11,天津经济技术开发区东区泰达街道,12,1,16,14000
1.20116E+11,汉沽街道,12,1,16,31000
1.20116E+11,寨上街道,12,1,16,32000
1.20116E+11,茶淀街道,12,1,16,33000
1.20116E+11,大港街道,12,1,16,51000
1.20116E+11,古林街道,12,1,16,53000
1.20116E+11,海滨街道,12,1,16,54000
1.20116E+11,新城镇,12,1,16,100000
1.20116E+11,杨家泊镇,12,1,16,135000
1.20116E+11,太平镇,12,1,16,156000
1.20116E+11,小王庄镇,12,1,16,157000
1.20116E+11,中塘镇,12,1,16,158000
1.20116E+11,天津经济技术开发区（其他片区）,12,1,16,400000
1.20116E+11,天津港保税区,12,1,16,401000
1.20116E+11,天津滨海新区高新技术产业开发区,12,1,16,402000
1.20116E+11,东疆保税港区,12,1,16,403000
1.20116E+11,中新天津生态城,12,1,16,406000
1.20117E+11,芦台街道,12,1,17,1000
1.20117E+11,桥北街道,12,1,17,2000
1.20117E+11,宁河镇,12,1,17,102000
1.20117E+11,苗庄镇,12,1,17,103000
1.20117E+11,丰台镇,12,1,17,104000
1.20117E+11,岳龙镇,12,1,17,105000
1.20117E+11,板桥镇,12,1,17,106000
1.20117E+11,潘庄镇,12,1,17,107000
1.20117E+11,造甲城镇,12,1,17,109000
1.20117E+11,七里海镇,12,1,17,110000
1.20117E+11,大北涧沽镇,12,1,17,111000
1.20117E+11,东棘坨镇,12,1,17,112000
1.20117E+11,北淮淀镇,12,1,17,113000
1.20117E+11,俵口镇,12,1,17,114000
1.20117E+11,廉庄镇,12,1,17,115000
1.20117E+11,宁河区贸易开发区,12,1,17,400000
1.20117E+11,宁河区经济开发区,12,1,17,401000
1.20117E+11,天津未来科技城天津经济技术开发区片区,12,1,17,402000
